BuccaWauka2429,320000,2017-06-01,,-1071607778,0
BulgaForest2429,320000,2017-06-01,,-1071607778,0
Bunyah2429,320000,2017-06-01,,-1071607778,0
BurrellCreek2429,320000,2017-06-01,,-1071607778,0
Caparra2429,320000,2017-06-01,,-1071607778,0
CedarParty2429,320000,2017-06-01,,-1071607778,0
Comboyne2429,320000,2017-06-01,,-1071607778,0
DingoForest2429,320000,2017-06-01,,-1071607778,0
DollysFlat2429,320000,2017-06-01,,-1071607778,0
DyersCrossing2429,320000,2017-06-01,,-1071607778,0
Elands2429,320000,2017-06-01,,-1071607778,0
Firefly2429,320000,2017-06-01,,-1071607778,0
InnesView2429,320000,2017-06-01,,-1071607778,0
KaraakFlat2429,320000,2017-06-01,,-1071607778,0
Killabakh2429,320000,2017-06-01,,-1071607778,0
Killawarra2429,320000,2017-06-01,,-1071607778,0
Kimbriki2429,320000,2017-06-01,,-1071607778,0
Kippaxs2429,320000,2017-06-01,,-1071607778,0
Krambach2429,320000,2017-06-01,,-1071607778,0
Kundibakh2429,320000,2017-06-01,,-1071607778,0
Marlee2429,320000,2017-06-01,,-1071607778,0
MooralCreek2429,320000,2017-06-01,,-1071607778,0
Strathcedar2429,320000,2017-06-01,,-1071607778,0
TheBight2429,320000,2017-06-01,,-1071607778,0
Tipperary2429,320000,2017-06-01,,-1071607778,0
WherrolFlat2429,320000,2017-06-01,,-1071607778,0
Wingham2429,320000,2017-06-01,,-1071607778,0
YarrattForest2429,320000,2017-06-01,,-1071607778,0
BakersCreek2447,320000,2017-06-01,,-1071607778,0
Burrapine2447,320000,2017-06-01,,-1071607778,0
Congarinni2447,320000,2017-06-01,,-1071607778,0
CongarinniNorth2447,320000,2017-06-01,,-1071607778,0
Donnellyville2447,320000,2017-06-01,,-1071607778,0
Gumma2447,320000,2017-06-01,,-1071607778,0
Macksville2447,320000,2017-06-01,,-1071607778,0
NeweeCreek2447,320000,2017-06-01,,-1071607778,0
NorthMacksville2447,320000,2017-06-01,,-1071607778,0
ScottsHead2447,320000,2017-06-01,,-1071607778,0
Talarm2447,320000,2017-06-01,,-1071607778,0
TaylorsArm2447,320000,2017-06-01,,-1071607778,0
ThumbCreek2447,320000,2017-06-01,,-1071607778,0
UpperTaylorsArm2447,320000,2017-06-01,,-1071607778,0
Utungun2447,320000,2017-06-01,,-1071607778,0
WarrellCreek2447,320000,2017-06-01,,-1071607778,0
WayWay2447,320000,2017-06-01,,-1071607778,0
Wirrimbi2447,320000,2017-06-01,,-1071607778,0
Yarranbella2447,320000,2017-06-01,,-1071607778,0
Mulwala2647,320000,2017-06-01,,-1071607778,0
BenBullen2790,320000,2017-06-01,,-1071607778,0
BlackmansFlat2790,320000,2017-06-01,,-1071607778,0
Bowenfels2790,320000,2017-06-01,,-1071607778,0
Clarence2790,320000,2017-06-01,,-1071607778,0
CobarPark2790,320000,2017-06-01,,-1071607778,0
CorneyTown2790,320000,2017-06-01,,-1071607778,0
CullenBullen2790,320000,2017-06-01,,-1071607778,0
DoctorsGap2790,320000,2017-06-01,,-1071607778,0
Ganbenang2790,320000,2017-06-01,,-1071607778,0
Hartley2790,320000,2017-06-01,,-1071607778,0
HartleyVale2790,320000,2017-06-01,,-1071607778,0
HassansWalls2790,320000,2017-06-01,,-1071607778,0
HermitageFlat2790,320000,2017-06-01,,-1071607778,0
Jenolan2790,320000,2017-06-01,,-1071607778,0
Kanimbla2790,320000,2017-06-01,,-1071607778,0
Lidsdale2790,320000,2017-06-01,,-1071607778,0
LittleHartley2790,320000,2017-06-01,,-1071607778,0
Littleton2790,320000,2017-06-01,,-1071607778,0
Lowther2790,320000,2017-06-01,,-1071607778,0
Marrangaroo2790,320000,2017-06-01,,-1071607778,0
MckellarsPark2790,320000,2017-06-01,,-1071607778,0
MortsEstate2790,320000,2017-06-01,,-1071607778,0
MountLambie2790,320000,2017-06-01,,-1071607778,0
Newnes2790,320000,2017-06-01,,-1071607778,0
OakyPark2790,320000,2017-06-01,,-1071607778,0
PotteryEstate2790,320000,2017-06-01,,-1071607778,0
Rydal2790,320000,2017-06-01,,-1071607778,0
SheedysGully2790,320000,2017-06-01,,-1071607778,0
Sodwalls2790,320000,2017-06-01,,-1071607778,0
SouthBowenfels2790,320000,2017-06-01,,-1071607778,0
SouthLittleton2790,320000,2017-06-01,,-1071607778,0
Springvale2790,320000,2017-06-01,,-1071607778,0
StateMineGully2790,320000,2017-06-01,,-1071607778,0
ValeOfClwydd2790,320000,2017-06-01,,-1071607778,0
WolganValley2790,320000,2017-06-01,,-1071607778,0
Wollangambe2790,320000,2017-06-01,,-1071607778,0
Aldavilla2440,329000,2017-06-01,,-1071607778,0
AustralEden2440,329000,2017-06-01,,-1071607778,0
Bellbrook2440,329000,2017-06-01,,-1071607778,0
Bellimbopinni2440,329000,2017-06-01,,-1071607778,0
BelmoreRiver2440,329000,2017-06-01,,-1071607778,0
BurntBridge2440,329000,2017-06-01,,-1071607778,0
Carrai2440,329000,2017-06-01,,-1071607778,0
Clybucca2440,329000,2017-06-01,,-1071607778,0
Collombatti2440,329000,2017-06-01,,-1071607778,0
Comara2440,329000,2017-06-01,,-1071607778,0
Corangula2440,329000,2017-06-01,,-1071607778,0
CrescentHead2440,329000,2017-06-01,,-1071607778,0
DeepCreek2440,329000,2017-06-01,,-1071607778,0
Dondingalong2440,329000,2017-06-01,,-1071607778,0
EastKempsey2440,329000,2017-06-01,,-1071607778,0
Euroka2440,329000,2017-06-01,,-1071607778,0
Frederickton2440,329000,2017-06-01,,-1071607778,0
Gladstone2440,329000,2017-06-01,,-1071607778,0
Greenhill2440,329000,2017-06-01,,-1071607778,0
HampdenHall2440,329000,2017-06-01,,-1071607778,0
HatHead2440,329000,2017-06-01,,-1071607778,0
HickeysCreek2440,329000,2017-06-01,,-1071607778,0
Kempsey2440,329000,2017-06-01,,-1071607778,0
Kinchela2440,329000,2017-06-01,,-1071607778,0
LowerCreek2440,329000,2017-06-01,,-1071607778,0
Millbank2440,329000,2017-06-01,,-1071607778,0
Mooneba2440,329000,2017-06-01,,-1071607778,0
Moparrabah2440,329000,2017-06-01,,-1071607778,0
MungayCreek2440,329000,2017-06-01,,-1071607778,0
OldStation2440,329000,2017-06-01,,-1071607778,0
PolaCreek2440,329000,2017-06-01,,-1071607778,0
RainbowReach2440,329000,2017-06-01,,-1071607778,0
SevenOaks2440,329000,2017-06-01,,-1071607778,0
Sherwood2440,329000,2017-06-01,,-1071607778,0
SkillionFlat2440,329000,2017-06-01,,-1071607778,0
Smithtown2440,329000,2017-06-01,,-1071607778,0
SouthKempsey2440,329000,2017-06-01,,-1071607778,0
SummerIsland2440,329000,2017-06-01,,-1071607778,0
Temagog2440,329000,2017-06-01,,-1071607778,0
Toorooka2440,329000,2017-06-01,,-1071607778,0
TurnersFlat2440,329000,2017-06-01,,-1071607778,0
VergesCreek2440,329000,2017-06-01,,-1071607778,0
WestKempsey2440,329000,2017-06-01,,-1071607778,0
Willawarrin2440,329000,2017-06-01,,-1071607778,0
WilliWilli2440,329000,2017-06-01,,-1071607778,0
Wittitrin2440,329000,2017-06-01,,-1071607778,0
Yarravel2440,329000,2017-06-01,,-1071607778,0
Yessabah2440,329000,2017-06-01,,-1071607778,0
Afterlee2474,329000,2017-06-01,,-1071607778,0
BarkersVale2474,329000,2017-06-01,,-1071607778,0
BorderRanges2474,329000,2017-06-01,,-1071607778,0
Cawongla2474,329000,2017-06-01,,-1071607778,0
CedarPoint2474,329000,2017-06-01,,-1071607778,0
CollinsCreek2474,329000,2017-06-01,,-1071607778,0
Cougal2474,329000,2017-06-01,,-1071607778,0
DairyFlat2474,329000,2017-06-01,,-1071607778,0
EdenCreek2474,329000,2017-06-01,,-1071607778,0
Edenville2474,329000,2017-06-01,,-1071607778,0
Ettrick2474,329000,2017-06-01,,-1071607778,0
FawcettsPlain2474,329000,2017-06-01,,-1071607778,0
FindonCreek2474,329000,2017-06-01,,-1071607778,0
Geneva2474,329000,2017-06-01,,-1071607778,0
GhinniGhi2474,329000,2017-06-01,,-1071607778,0
GradysCreek2474,329000,2017-06-01,,-1071607778,0
GreenPigeon2474,329000,2017-06-01,,-1071607778,0
Grevillia2474,329000,2017-06-01,,-1071607778,0
Homeleigh2474,329000,2017-06-01,,-1071607778,0
HorseStationCreek2474,329000,2017-06-01,,-1071607778,0
HorseshoeCreek2474,329000,2017-06-01,,-1071607778,0
IronPotCreek2474,329000,2017-06-01,,-1071607778,0
Kilgra2474,329000,2017-06-01,,-1071607778,0
Kyogle2474,329000,2017-06-01,,-1071607778,0
LittleBackCreek2474,329000,2017-06-01,,-1071607778,0
Loadstone2474,329000,2017-06-01,,-1071607778,0
LynchsCreek2474,329000,2017-06-01,,-1071607778,0
NewPark2474,329000,2017-06-01,,-1071607778,0
OldGrevillia2474,329000,2017-06-01,,-1071607778,0
Roseberry2474,329000,2017-06-01,,-1071607778,0
RoseberryCreek2474,329000,2017-06-01,,-1071607778,0
Rukenvale2474,329000,2017-06-01,,-1071607778,0
SawpitCreek2474,329000,2017-06-01,,-1071607778,0
Sherwood2474,329000,2017-06-01,,-1071607778,0
SmithsCreek2474,329000,2017-06-01,,-1071607778,0
TerraceCreek2474,329000,2017-06-01,,-1071607778,0
TheRisk2474,329000,2017-06-01,,-1071607778,0
Toonumbar2474,329000,2017-06-01,,-1071607778,0
Unumgar2474,329000,2017-06-01,,-1071607778,0
UpperEdenCreek2474,329000,2017-06-01,,-1071607778,0
UpperHorseshoeCreek2474,329000,2017-06-01,,-1071607778,0
Wadeville2474,329000,2017-06-01,,-1071607778,0
WarrazambilCreek2474,329000,2017-06-01,,-1071607778,0
WestWiangaree2474,329000,2017-06-01,,-1071607778,0
Wiangaree2474,329000,2017-06-01,,-1071607778,0
Wyneden2474,329000,2017-06-01,,-1071607778,0
AbercrombieRiver2795,407500,2017-06-01,,-1071607778,0
Arkell2795,407500,2017-06-01,,-1071607778,0
Arkstone2795,407500,2017-06-01,,-1071607778,0
BaldRidge2795,407500,2017-06-01,,-1071607778,0
Ballyroe2795,407500,2017-06-01,,-1071607778,0
Bathampton2795,407500,2017-06-01,,-1071607778,0
Billywillinga2795,407500,2017-06-01,,-1071607778,0
BoxRidge2795,407500,2017-06-01,,-1071607778,0
Brewongle2795,407500,2017-06-01,,-1071607778,0
Bruinbun2795,407500,2017-06-01,,-1071607778,0
Burraga2795,407500,2017-06-01,,-1071607778,0
Caloola2795,407500,2017-06-01,,-1071607778,0
CharlesSturtUniversity2795,407500,2017-06-01,,-1071607778,0
Charlton2795,407500,2017-06-01,,-1071607778,0
ClearCreek2795,407500,2017-06-01,,-1071607778,0
Colo2795,407500,2017-06-01,,-1071607778,0
Copperhannia2795,407500,2017-06-01,,-1071607778,0
CowFlat2795,407500,2017-06-01,,-1071607778,0
Crudine2795,407500,2017-06-01,,-1071607778,0
Curragh2795,407500,2017-06-01,,-1071607778,0
DarkCorner2795,407500,2017-06-01,,-1071607778,0
DogRocks2795,407500,2017-06-01,,-1071607778,0
Dunkeld2795,407500,2017-06-01,,-1071607778,0
Duramana2795,407500,2017-06-01,,-1071607778,0
Eglinton2795,407500,2017-06-01,,-1071607778,0
Essington2795,407500,2017-06-01,,-1071607778,0
EvansPlains2795,407500,2017-06-01,,-1071607778,0
FitzgeraldsValley2795,407500,2017-06-01,,-1071607778,0
ForestGrove2795,407500,2017-06-01,,-1071607778,0
FostersValley2795,407500,2017-06-01,,-1071607778,0
Freemantle2795,407500,2017-06-01,,-1071607778,0
Garthowen2795,407500,2017-06-01,,-1071607778,0
Gemalla2795,407500,2017-06-01,,-1071607778,0
GeorgesPlains2795,407500,2017-06-01,,-1071607778,0
Gilmandyke2795,407500,2017-06-01,,-1071607778,0
Glanmire2795,407500,2017-06-01,,-1071607778,0
GormansHill2795,407500,2017-06-01,,-1071607778,0
Gowan2795,407500,2017-06-01,,-1071607778,0
HobbysYards2795,407500,2017-06-01,,-1071607778,0
Isabella2795,407500,2017-06-01,,-1071607778,0
Jeremy2795,407500,2017-06-01,,-1071607778,0
JuddsCreek2795,407500,2017-06-01,,-1071607778,0
Kelso2795,407500,2017-06-01,,-1071607778,0
Killongbutta2795,407500,2017-06-01,,-1071607778,0
Kirkconnell2795,407500,2017-06-01,,-1071607778,0
LaffingWaters2795,407500,2017-06-01,,-1071607778,0
Limekilns2795,407500,2017-06-01,,-1071607778,0
Llanarth2795,407500,2017-06-01,,-1071607778,0
Locksley2795,407500,2017-06-01,,-1071607778,0
MeadowFlat2795,407500,2017-06-01,,-1071607778,0
MilkersFlat2795,407500,2017-06-01,,-1071607778,0
MillahMurrah2795,407500,2017-06-01,,-1071607778,0
Mitchell2795,407500,2017-06-01,,-1071607778,0
Moorilda2795,407500,2017-06-01,,-1071607778,0
MountDavid2795,407500,2017-06-01,,-1071607778,0
MountPanorama2795,407500,2017-06-01,,-1071607778,0
MountRankin2795,407500,2017-06-01,,-1071607778,0
NapoleonReef2795,407500,2017-06-01,,-1071607778,0
Newbridge2795,407500,2017-06-01,,-1071607778,0
O'Connell2795,407500,2017-06-01,,-1071607778,0
OrtonPark2795,407500,2017-06-01,,-1071607778,0
PalingYards2795,407500,2017-06-01,,-1071607778,0
PalmersOaky2795,407500,2017-06-01,,-1071607778,0
Peel2795,407500,2017-06-01,,-1071607778,0
Perthville2795,407500,2017-06-01,,-1071607778,0
Raglan2795,407500,2017-06-01,,-1071607778,0
RobinHill2795,407500,2017-06-01,,-1071607778,0
RockForest2795,407500,2017-06-01,,-1071607778,0
Rockley2795,407500,2017-06-01,,-1071607778,0
RockleyMount2795,407500,2017-06-01,,-1071607778,0
Sofala2795,407500,2017-06-01,,-1071607778,0
StewartsMount2795,407500,2017-06-01,,-1071607778,0
SunnyCorner2795,407500,2017-06-01,,-1071607778,0
Tambaroora2795,407500,2017-06-01,,-1071607778,0
TheLagoon2795,407500,2017-06-01,,-1071607778,0
TheRocks2795,407500,2017-06-01,,-1071607778,0
TriangleFlat2795,407500,2017-06-01,,-1071607778,0
TrunkeyCreek2795,407500,2017-06-01,,-1071607778,0
Turondale2795,407500,2017-06-01,,-1071607778,0
TwentyForests2795,407500,2017-06-01,,-1071607778,0
UpperTuron2795,407500,2017-06-01,,-1071607778,0
Walang2795,407500,2017-06-01,,-1071607778,0
Wambool2795,407500,2017-06-01,,-1071607778,0
WattleFlat2795,407500,2017-06-01,,-1071607778,0
Watton2795,407500,2017-06-01,,-1071607778,0
WhiteRock2795,407500,2017-06-01,,-1071607778,0
Wiagdon2795,407500,2017-06-01,,-1071607778,0
Wimbledon2795,407500,2017-06-01,,-1071607778,0
Winburndale2795,407500,2017-06-01,,-1071607778,0
Windradyne2795,407500,2017-06-01,,-1071607778,0
WisemansCreek2795,407500,2017-06-01,,-1071607778,0
Yarras2795,407500,2017-06-01,,-1071607778,0
Yetholme2795,407500,2017-06-01,,-1071607778,0
Alice2460,321000,2017-06-01,,-1071607778,0
AlumyCreek2460,321000,2017-06-01,,-1071607778,0
Barcoongere2460,321000,2017-06-01,,-1071607778,0
BarrettsCreek2460,321000,2017-06-01,,-1071607778,0
Baryulgil2460,321000,2017-06-01,,-1071607778,0
BlaxlandsCreek2460,321000,2017-06-01,,-1071607778,0
BomBom2460,321000,2017-06-01,,-1071607778,0
Bookram2460,321000,2017-06-01,,-1071607778,0
Braunstone2460,321000,2017-06-01,,-1071607778,0
Brushgrove2460,321000,2017-06-01,,-1071607778,0
Buccarumbi2460,321000,2017-06-01,,-1071607778,0
Calamia2460,321000,2017-06-01,,-1071607778,0
Cangai2460,321000,2017-06-01,,-1071607778,0
Carnham2460,321000,2017-06-01,,-1071607778,0
CarrsCreek2460,321000,2017-06-01,,-1071607778,0
CarrsIsland2460,321000,2017-06-01,,-1071607778,0
CarrsPeninsular2460,321000,2017-06-01,,-1071607778,0
Chaelundi2460,321000,2017-06-01,,-1071607778,0
Chambigne2460,321000,2017-06-01,,-1071607778,0
Clarenza2460,321000,2017-06-01,,-1071607778,0
Clifden2460,321000,2017-06-01,,-1071607778,0
Coaldale2460,321000,2017-06-01,,-1071607778,0
CollumCollum2460,321000,2017-06-01,,-1071607778,0
Coombadjha2460,321000,2017-06-01,,-1071607778,0
Copmanhurst2460,321000,2017-06-01,,-1071607778,0
CouttsCrossing2460,321000,2017-06-01,,-1071607778,0
Cowper2460,321000,2017-06-01,,-1071607778,0
CrowtherIsland2460,321000,2017-06-01,,-1071607778,0
Dalmorton2460,321000,2017-06-01,,-1071607778,0
Dilkoon2460,321000,2017-06-01,,-1071607778,0
DirtyCreek2460,321000,2017-06-01,,-1071607778,0
Dumbudgery2460,321000,2017-06-01,,-1071607778,0
Eatonsville2460,321000,2017-06-01,,-1071607778,0
EighteenMile2460,321000,2017-06-01,,-1071607778,0
Elland2460,321000,2017-06-01,,-1071607778,0
FineFlower2460,321000,2017-06-01,,-1071607778,0
FortisCreek2460,321000,2017-06-01,,-1071607778,0
Glenugie2460,321000,2017-06-01,,-1071607778,0
GreatMarlow2460,321000,2017-06-01,,-1071607778,0
Gurranang2460,321000,2017-06-01,,-1071607778,0
HalfwayCreek2460,321000,2017-06-01,,-1071607778,0
HeiferStation2460,321000,2017-06-01,,-1071607778,0
Jackadgery2460,321000,2017-06-01,,-1071607778,0
JunctionHill2460,321000,2017-06-01,,-1071607778,0
KangarooCreek2460,321000,2017-06-01,,-1071607778,0
Keybarbin2460,321000,2017-06-01,,-1071607778,0
Koolkhan2460,321000,2017-06-01,,-1071607778,0
Kremnos2460,321000,2017-06-01,,-1071607778,0
Kungala2460,321000,2017-06-01,,-1071607778,0
Kyarran2460,321000,2017-06-01,,-1071607778,0
Lanitza2460,321000,2017-06-01,,-1071607778,0
Lawrence2460,321000,2017-06-01,,-1071607778,0
Levenstrath2460,321000,2017-06-01,,-1071607778,0
Lilydale2460,321000,2017-06-01,,-1071607778,0
Lionsville2460,321000,2017-06-01,,-1071607778,0
LowerSouthgate2460,321000,2017-06-01,,-1071607778,0
Malabugilmah2460,321000,2017-06-01,,-1071607778,0
MolevilleCreek2460,321000,2017-06-01,,-1071607778,0
MountainView2460,321000,2017-06-01,,-1071607778,0
Mylneford2460,321000,2017-06-01,,-1071607778,0
Newbold2460,321000,2017-06-01,,-1071607778,0
Nymboida2460,321000,2017-06-01,,-1071607778,0
Pulganbar2460,321000,2017-06-01,,-1071607778,0
Ramornie2460,321000,2017-06-01,,-1071607778,0
Rushforth2460,321000,2017-06-01,,-1071607778,0
SandyCrossing2460,321000,2017-06-01,,-1071607778,0
Seelands2460,321000,2017-06-01,,-1071607778,0
Shannondale2460,321000,2017-06-01,,-1071607778,0
SmithsCreek2460,321000,2017-06-01,,-1071607778,0
SouthArm2460,321000,2017-06-01,,-1071607778,0
Southampton2460,321000,2017-06-01,,-1071607778,0
Southgate2460,321000,2017-06-01,,-1071607778,0
StockyardCreek2460,321000,2017-06-01,,-1071607778,0
ThePinnacles2460,321000,2017-06-01,,-1071607778,0
TheWhiteman2460,321000,2017-06-01,,-1071607778,0
Towallum2460,321000,2017-06-01,,-1071607778,0
Trenayr2460,321000,2017-06-01,,-1071607778,0
Tyndale2460,321000,2017-06-01,,-1071607778,0
UpperCopmanhurst2460,321000,2017-06-01,,-1071607778,0
UpperFineFlower2460,321000,2017-06-01,,-1071607778,0
WarragaiCreek2460,321000,2017-06-01,,-1071607778,0
Washpool2460,321000,2017-06-01,,-1071607778,0
Waterview2460,321000,2017-06-01,,-1071607778,0
WaterviewHeights2460,321000,2017-06-01,,-1071607778,0
WellsCrossing2460,321000,2017-06-01,,-1071607778,0
WhitemanCreek2460,321000,2017-06-01,,-1071607778,0
Winegrove2460,321000,2017-06-01,,-1071607778,0
WombatCreek2460,321000,2017-06-01,,-1071607778,0
Balickera2324,397500,2017-06-01,,-1071607778,0
BrandyHill2324,397500,2017-06-01,,-1071607778,0
Bundabah2324,397500,2017-06-01,,-1071607778,0
Carrington2324,397500,2017-06-01,,-1071607778,0
CellsRiver2324,397500,2017-06-01,,-1071607778,0
Eagleton2324,397500,2017-06-01,,-1071607778,0
EastSeaham2324,397500,2017-06-01,,-1071607778,0
HawksNest2324,397500,2017-06-01,,-1071607778,0
Heatherbrae2324,397500,2017-06-01,,-1071607778,0
Karuah2324,397500,2017-06-01,,-1071607778,0
LimeburnersCreek2324,397500,2017-06-01,,-1071607778,0
MillersForest2324,397500,2017-06-01,,-1071607778,0
NelsonsPlains2324,397500,2017-06-01,,-1071607778,0
NorthArmCove2324,397500,2017-06-01,,-1071607778,0
Osterley2324,397500,2017-06-01,,-1071607778,0
Pindimar2324,397500,2017-06-01,,-1071607778,0
RaymondTerrace2324,397500,2017-06-01,,-1071607778,0
RaymondTerraceEast2324,397500,2017-06-01,,-1071607778,0
Seaham2324,397500,2017-06-01,,-1071607778,0
SwanBay2324,397500,2017-06-01,,-1071607778,0
Tahlee2324,397500,2017-06-01,,-1071607778,0
TeaGardens2324,397500,2017-06-01,,-1071607778,0
TwelveMileCreek2324,397500,2017-06-01,,-1071607778,0
AppletreeFlat2330,397500,2017-06-01,,-1071607778,0
BigRidge2330,397500,2017-06-01,,-1071607778,0
BigYengo2330,397500,2017-06-01,,-1071607778,0
BowmansCreek2330,397500,2017-06-01,,-1071607778,0
Bridgman2330,397500,2017-06-01,,-1071607778,0
Broke2330,397500,2017-06-01,,-1071607778,0
Bulga2330,397500,2017-06-01,,-1071607778,0
Camberwell2330,397500,2017-06-01,,-1071607778,0
Carrowbrook2330,397500,2017-06-01,,-1071607778,0
Clydesdale2330,397500,2017-06-01,,-1071607778,0
Combo2330,397500,2017-06-01,,-1071607778,0
Darlington2330,397500,2017-06-01,,-1071607778,0
DoylesCreek2330,397500,2017-06-01,,-1071607778,0
Dunolly2330,397500,2017-06-01,,-1071607778,0
Dural2330,397500,2017-06-01,,-1071607778,0
Dyrring2330,397500,2017-06-01,,-1071607778,0
Falbrook2330,397500,2017-06-01,,-1071607778,0
FernGully2330,397500,2017-06-01,,-1071607778,0
Fordwich2330,397500,2017-06-01,,-1071607778,0
GarlandValley2330,397500,2017-06-01,,-1071607778,0
Glendon2330,397500,2017-06-01,,-1071607778,0
GlenniesCreek2330,397500,2017-06-01,,-1071607778,0
Glenridding2330,397500,2017-06-01,,-1071607778,0
